Date, Element No, Used interval, SM16 Interval (new), SM17 Interval (new), SM17/SM16 Interval ratio, R (SM16), R (SM17)(exp), R (SM17), Grade, Success, abs RM16, abs RM17 (expected), abs RM17 (predicted), abs R-Metric, sqr R-Metric, Title,
May 03 2022 11:36:49,937,10,32,58,1.8,0.962,0.977,0.991,5,1,0.0379,0.0227,0.009,0.0289,0.0014,议论文模板（全）  备注：这个模板给出的思路是最稳妥，最中规中矩的思路。大家都可以参考。对于英语比较好的同学，完全可以自己发挥。对于英语不太好，自己实在写不出来的同学可以背这几个模板，然后根据具体题目适当补充内容。模板背完之后一定要多写几篇作文练习一下到底怎么用。这个是关键。 1．  有提纲 按照提纲分段表述，有几条提纲，写几段，且每一段 .
May 03 2022 11:37:48,238,15,39,62,1.58,0.923,0.965,0.989,5,1,0.0767,0.0346,0.0113,0.0654,0.0058,【2020年】 一、单项选择题（本大题共 10 小题，每小题 1 分，共 10 分） 1. 先秦时期极力主张“仁政”思想的是（ B ）。 A. 庄子  B.[.]  C. 墨子  D. 荀子 2. 《史记》五种体例中，“列传” 记述的内容是（ B ）。 A. 历朝诸侯贵族的活动和事迹 B. 不同阶层、类型人物及少数民族的事迹 C .
May 03 2022 11:41:01,505,11,31,21,0.69,0.942,0.897,0.912,5,1,0.0577,0.1033,0.088,-0.0303,-0.0044,晋宋之际第一个大力创作山水诗的人是[.]。
May 03 2022 11:41:08,507,4,27,24,0.89,0.969,0.978,0.99,3,1,0.0307,0.0215,0.0096,0.0211,0.0009,“仓廪实而知礼节，衣食足而知荣辱。”这句话的出处是（ [.] ）。
May 03 2022 11:41:14,509,11,43,105,2.43,0.963,0.982,0.992,5,1,0.0372,0.018,0.0076,0.0296,0.0013,茅盾的[.]是中国现代文学史上写实主义巨著。
May 03 2022 11:41:30,264,11,58,79,1.36,0.97,0.983,0.993,5,1,0.0302,0.0174,0.0073,0.0228,0.0009,[.]被称为雨巷诗人。
5月 04 2022 09:05:21,187,15,41,20,0.48,0.831,0.52,0.52,4,1,0.1685,0.4795,0.4795,-0.311,-0.2016,163、[.]是与冰心齐名的女作家。她的小说充满了悲哀，某些小说具有自传性质。代表作有《海滨故人》。
May 06 2022 19:39:29,1243,3,9,12,1.29,0.965,0.877,0.877,5,1,0.0353,0.1226,0.1226,-0.0873,-0.0138,26. 在Excel工作簿中_相对引用和绝对引用在公式中如何区分?  [.]
Feb 14 2023 19:09:52,507,287,389,385,0.99,0.005,0.328,0.779,3,1,0.995,0.6725,0.221,0.774,0.9412,“仓廪实而知礼节，衣食足而知荣辱。”这句话的出处是（ [.] ）。
Feb 14 2023 19:10:06,509,287,819,212,0.26,0.431,0.735,0.735,3,1,0.5687,0.2646,0.2646,0.3041,0.2534,茅盾的[.]是中国现代文学史上写实主义巨著。
Apr 03 2023 08:28:57,505,335,895,734,0.82,0.327,0.191,0.191,4,1,0.6734,0.8087,0.8087,-0.1353,-0.2005,晋宋之际第一个大力创作山水诗的人是[.]。
Feb 05 2025 18:29:59,507,722,1317,618,0.47,0.866,0.849,0.849,4,1,0.1342,0.1508,0.1508,-0.0166,-0.0047,“仓廪实而知礼节，衣食足而知荣辱。”这句话的出处是（ [.] ）。
Feb 05 2025 18:30:10,509,722,1647,612,0.37,0.93,0.727,0.727,3,1,0.0698,0.2734,0.2734,-0.2036,-0.0699,茅盾的[.]是中国现代文学史上写实主义巨著。
