Date, Element No, Used interval, SM16 Interval (new), SM17 Interval (new), SM17/SM16 Interval ratio, R (SM16), R (SM17)(exp), R (SM17), Grade, Success, abs RM16, abs RM17 (expected), abs RM17 (predicted), abs R-Metric, sqr R-Metric, Title,
Nov 12 2023 13:00:44,412,1,15,4,0.24,0.917,0.958,0.984,5,1,0.083,0.0423,0.0164,0.0666,0.0066,我们知道爱是一种情绪，但爱又远远不止于此。 你在人生中遇到的所有问题，背后其实都隐含着一个基本选择：[.] 你可以选择与人建立联结，或者选择疏远；可以选择充分沉浸在工作中，或者选择拖延；可以选择接近某个人、地点、物品，又或者与之保持距离。 爱的本质，就是选择去建立联结。
Nov 12 2023 13:00:55,413,1,1,3,2.85,0.917,0.957,0.984,2,0,0.9167,0.9574,0.9836,-0.0669,-0.1271,我们知道爱是一种情绪，但爱又远远不止于此。 你在人生中遇到的所有问题，背后其实都隐含着一个基本选择：要什么，以及不要什么。 你可以选择与人建立联结，或者选择疏远；可以选择充分沉浸在工作中，或者选择拖延；可以选择接近某个人、地点、物品，又或者与之保持距离。 爱的本质，就是[.]。
11月 13 2023 11:04:28,216,1,2,1,0.55,0.927,0.907,0.907,4,1,0.0728,0.093,0.093,-0.0202,-0.0034,要直面生活的真相，嘴上说说很容易，但真正做到并不容易。你很难承认，自己对当前的感情关系并不满意；你很难承认，自己选择了错误的职业道路；你很难承认，面前镜子里这个人已经变成了自己不喜欢的样子。 但无论多么不容易，承认问题依然是必须要有的第一步。如果你[.]自己正站在A点，那就永远没法从A点走到想要的B点。你否认A，抗拒A，拒绝接受A，这些只会让你一直停留在A。
11月 13 2023 11:04:36,392,1,2,3,1.34,0.931,0.907,0.927,5,1,0.0692,0.0926,0.0731,-0.004,-0.0006,[.]中最基础的一部分，就是觉察。
11月 13 2023 11:04:45,395,1,2,8,3.77,0.934,0.907,0.939,5,1,0.0659,0.0926,0.0607,0.0052,0.0007,如果你想改变生活中的某个方面，首先就需要关注这个方面，知道此刻的[.]。比如，你想搞清楚自己的感情关系到底怎么样，那第一步就是问问自己：我对这份关系的感觉如何？哪一部分感觉很好？哪一部分需要改善？也用同样的问题问问伴侣，然后对比一下你们俩的答案。弄清楚当下的现实真相，然后你才能知道该做出什么改变。
11月 13 2023 11:04:55,217,1,2,2,1.04,0.937,0.907,0.948,5,1,0.0628,0.093,0.0524,0.0104,0.0012,[.]的第一条基础原则：真实。
11月 13 2023 11:05:13,394,1,2,1,0.5,0.94,0.907,0.954,4,1,0.0601,0.0926,0.0459,0.0142,0.0015,如果你想改变生活中的某个方面，首先就需要[.]这个方面，知道此刻的现实真相。比如，你想搞清楚自己的感情关系到底怎么样，那第一步就是问问自己：我对这份关系的感觉如何？哪一部分感觉很好？哪一部分需要改善？也用同样的问题问问伴侣，然后对比一下你们俩的答案。弄清楚当下的现实真相，然后你才能知道该做出什么改变。
11月 13 2023 11:05:50,251,1,2,4,1.76,0.943,0.907,0.959,4,1,0.0575,0.093,0.0412,0.0162,0.0016,作为一个拥有自由意志的人，我们获得成长的一个最主要途径就是：持续发现更多[.]的现实真相。无论你过着什么样的生活，都必然会从这种生活中获得某些经验。但是，如果你能够清醒自主地探求真相、远离虚伪和排斥，那就能极大地提升个人成长的水平。
Nov 14 2023 11:21:11,384,2,4,20,5.04,0.932,0.992,0.992,4,1,0.0678,0.0081,0.0081,0.0598,0.0045,作为一个拥有自由意志的人，我们获得成长的一个最主要途径就是：持续发现更多关于我们自己、关于外部世界的现实真相。无论你过着什么样的生活，都必然会从这种生活中获得某些经验。但是，如果你能够清醒自主地探求真相、远离[.]，那就能极大地提升个人成长的水平。
Nov 14 2023 11:21:16,389,2,5,31,6.28,0.916,0.992,0.992,5,1,0.0841,0.0081,0.0082,0.0759,0.007,真实原则的五个组成部分：觉察、预测、准确度、[.]、自我认知。
Nov 14 2023 11:21:21,386,2,4,4,0.92,0.893,0.816,0.866,5,1,0.1072,0.1844,0.1339,-0.0267,-0.0064,真实原则的五个组成部分：[.]、预测、准确度、接纳、自我认知。
Nov 14 2023 11:22:19,399,2,5,31,6.25,0.916,0.992,0.992,5,1,0.0841,0.0081,0.0083,0.0758,0.007,你在个人成长道路上的第一步，就是能够意识到：当前的生活状态，并不是自己真正想要的样子。存在这样的问题是可以理解的。你想要达成某个目标，暂时还不知道该怎么做，这完全可以；但不可以的是，你跟自己说谎，假装现在的一切都很完美，而你心里知道其实并非如此。最好的生命状态，就是能够[.]漫漫人生中成长的过程，包括其中短暂存在的那些问题。
Nov 14 2023 11:22:25,240,2,4,11,2.86,0.897,0.815,0.935,5,1,0.103,0.1847,0.0649,0.0381,0.0064,生活中本没有什么[.]必须遵循，我们要真正意识到这一点，不盲目遵从他人。我们闭上眼睛不愿接受的，我们试图逃避的，我们一味否认、排斥、鄙视的，往往就是将我们打败的。那些看起来艰难、痛苦和邪恶的东西，最终会变成美丽、愉悦与力量的源泉，只要我们用开放的心态去面对。如果能够明白这一点，生命中的每一刻都将变得弥足珍贵。 ——亨利·米勒
Nov 17 2023 12:15:48,392,4,11,11,0.96,0.839,0.844,0.844,5,1,0.161,0.1564,0.1564,0.0046,0.0015,[.]中最基础的一部分，就是觉察。
Nov 26 2023 13:39:21,417,8,2,1,0.5,0.654,0.661,0.728,1,0,0.6536,0.6606,0.7279,-0.0743,-0.1026,批评别人的艺术：[.]。   接受批评的艺术：把批评当做建议，不要自我保护，把批评当做机会。
Nov 26 2023 13:39:35,418,8,2,1,0.5,0.65,0.669,0.91,1,0,0.6499,0.6686,0.9104,-0.2605,-0.4064,批评别人的艺术：具体，提供解决办法，当面表达，保持敏感。   接受批评的艺术：[.]。
Nov 28 2023 12:19:58,417,2,1,4,3.89,0.83,0.815,0.94,1,0,0.8304,0.8147,0.9401,-0.1097,-0.1942,批评别人的艺术：[.]。   接受批评的艺术：把批评当做建议，不要自我保护，把批评当做机会。
Nov 28 2023 12:20:11,418,2,1,1,1.41,0.83,0.815,0.677,1,0,0.83,0.8147,0.6767,0.1533,0.231,批评别人的艺术：具体，提供解决办法，当面表达，保持敏感。   接受批评的艺术：[.]。
Nov 30 2023 19:47:00,418,2,4,3,0.7,0.846,0.784,0.452,3,1,0.1542,0.2161,0.5484,-0.3941,-0.2769,批评别人的艺术：具体，提供解决办法，当面表达，保持敏感。   接受批评的艺术：[.]。
Dec 06 2023 12:41:12,419,6,1,4,3.68,0.605,0.754,0.937,1,0,0.6055,0.7544,0.9369,-0.3314,-0.5112,水果和[.]可能会减缓衰老过程。
Dec 06 2023 12:41:36,390,6,1,1,1,0.604,0.753,0.94,1,0,0.6043,0.7532,0.9404,-0.3361,-0.5192,自由基是破坏细胞的化合物，有助于引发[.]，加速衰老过程。
Dec 06 2023 21:06:00,409,6,21,15,0.7,0.603,0.739,0.941,5,1,0.3969,0.2615,0.0594,0.3375,0.154,水果和蔬菜可能会减缓[.]过程。
Dec 06 2023 21:06:29,418,6,9,6,0.65,0.84,0.814,0.814,3,1,0.1604,0.1857,0.1857,-0.0253,-0.0088,批评别人的艺术：具体，提供解决办法，当面表达，保持敏感。   接受批评的艺术：[.]。
Dec 06 2023 21:06:58,417,8,12,9,0.79,0.521,0.414,0.141,3,1,0.4792,0.5858,0.8587,-0.3795,-0.5077,批评别人的艺术：[.]。   接受批评的艺术：把批评当做建议，不要自我保护，把批评当做机会。
12月 07 2023 19:57:05,390,1,2,3,1.31,0.922,0.872,0.792,3,1,0.0783,0.1282,0.2082,-0.1299,-0.0372,自由基是破坏细胞的化合物，有助于引发[.]，加速衰老过程。
12月 07 2023 19:59:22,313,7,24,32,1.35,0.565,0.698,0.932,5,1,0.4352,0.3019,0.068,0.3672,0.1848,富含[.]的食物，具有高ORAC（氧自由基吸收能力）水平。
12月 07 2023 19:59:26,340,7,24,18,0.73,0.564,0.693,0.931,5,1,0.4365,0.3073,0.0691,0.3673,0.1857,富含抗氧化剂的食物，具有高ORAC（[.]）水平。
Dec 08 2023 22:01:10,182,8,26,15,0.58,0.518,0.648,0.921,5,1,0.4821,0.3521,0.0786,0.4035,0.2262,[.]和蔬菜可能会减缓衰老过程。
Dec 08 2023 22:01:12,389,8,26,20,0.78,0.516,0.633,0.918,5,1,0.4837,0.3673,0.0819,0.4019,0.2273,[.]是破坏细胞的化合物，有助于引发癌症和心脏病，加速衰老过程。
Dec 09 2023 09:02:43,72,9,29,29,0.99,0.508,0.602,0.912,5,1,0.4923,0.3979,0.0883,0.4039,0.2345,富含抗氧化剂的食物，如[.]    富含抗氧化剂的食物，具有高ORAC（氧自由基吸收能力）水平。
Dec 09 2023 09:02:45,302,9,29,19,0.67,0.538,0.592,0.909,5,1,0.4624,0.4082,0.0905,0.3718,0.2056,富含抗氧化剂的[.]，如蓝莓、草莓、菠菜和西兰花    富含抗氧化剂的食物，具有高ORAC（氧自由基吸收能力）水平。
Dec 09 2023 09:03:13,606,3,1,1,1,0.795,0.854,0.965,1,0,0.795,0.8535,0.965,-0.17,-0.2991,P.A.R.A. 核心是「根据信息的[.]程度，对信息进行聚焦或转移」。 P.A.R.A. 是一种组织信息的思路，但并不是某种具体的规范和教条。
Dec 09 2023 09:03:29,715,1,3,5,1.81,0.926,0.973,0.991,5,1,0.0737,0.0273,0.0095,0.0642,0.0053,在多数现代汉语语境中，状语是置于谓语之前的，如果置于谓语之后一般看作补语。  古汉语中，这种置于谓语之后的成分一般要看作[.]，也就是状语后置了。
Dec 09 2023 09:03:56,717,1,1,4,3.87,0.925,0.973,0.991,1,0,0.9251,0.9729,0.9906,-0.0655,-0.1255,只有把在材料上[.]知识构建为逻辑上相互联系的知识大厦，才能大幅度降低我们的学习时间。   所以不要从零碎的材料中学习(就比如我们经常做的高考模拟卷)！先阅读材料上可以把这些知识整合起来的章节(比如：平抛运动)，然后才使用独立的问答来进行学习。（如：速度角和路程角的关系是什么？）
Dec 26 2023 16:41:50,9,18,1,1,1,0.219,0.305,0.865,2,0,0.2188,0.3054,0.8645,-0.6457,-0.6995,莱文森还对被批评者提供了一些情绪方面的建议。 首先，把批评看成是改进工作的有用信息，而不是人身攻击。  其次，警惕自我辩护而不是承担责任的冲动。如果批评实在难以接受，可以要求暂停谈话，给自己留出一些时间进行消化，使情绪冷静下来。  最后，他建议人们把批评看成是与批评者进行合作、共同解决问题的机会，而不是采取[.]立场。 .
Dec 28 2023 18:57:25,9,2,4,4,0.93,0.844,0.802,0.779,4,1,0.1558,0.198,0.2215,-0.0656,-0.0248,莱文森还对被批评者提供了一些情绪方面的建议。 首先，把批评看成是改进工作的有用信息，而不是人身攻击。  其次，警惕自我辩护而不是承担责任的冲动。如果批评实在难以接受，可以要求暂停谈话，给自己留出一些时间进行消化，使情绪冷静下来。  最后，他建议人们把批评看成是与批评者进行合作、共同解决问题的机会，而不是采取[.]立场。 .
Dec 28 2023 18:58:31,182,20,47,60,1.29,0.944,0.965,0.965,3,1,0.0561,0.0346,0.0346,0.0215,0.0019,[.]和蔬菜可能会减缓衰老过程。
Dec 29 2023 18:56:38,302,20,48,67,1.4,0.952,0.965,0.972,3,1,0.0479,0.0348,0.0281,0.0198,0.0015,富含抗氧化剂的[.]，如蓝莓、草莓、菠菜和西兰花    富含抗氧化剂的食物，具有高ORAC（氧自由基吸收能力）水平。
Dec 29 2023 18:56:43,304,29,77,103,1.33,0.122,0.162,0.845,4,1,0.8775,0.8383,0.1546,0.723,0.7462,自由基是破坏细胞的化合物，有助于引发癌症和心脏病，加速[.]过程。
Dec 29 2023 18:56:47,321,29,1,1,1,0.129,0.148,0.843,2,0,0.1292,0.1482,0.843,-0.7138,-0.694,[.]能破坏自由基
Dec 29 2023 18:56:51,328,29,81,106,1.31,0.175,0.15,0.851,5,1,0.8254,0.8496,0.1492,0.6762,0.6589,抗氧化剂能破坏[.]  自由基是破坏细胞的化合物，有助于引发癌症和心脏病，加速衰老过程。
Dec 29 2023 18:56:56,340,22,56,67,1.2,0.939,0.96,0.973,3,1,0.0612,0.04,0.0275,0.0337,0.003,富含抗氧化剂的食物，具有高ORAC（[.]）水平。
Dec 29 2023 18:57:04,385,21,2,1,0.5,0.274,0.238,0.866,1,0,0.2744,0.2381,0.8658,-0.5914,-0.6743,偏见的情绪在童年期形成，但是支持偏见的[.]是后来才出现
Dec 29 2023 18:57:14,389,21,81,76,0.94,0.949,0.964,0.978,5,1,0.0511,0.0359,0.0216,0.0295,0.0021,[.]是破坏细胞的化合物，有助于引发癌症和心脏病，加速衰老过程。
Dec 29 2023 18:57:21,390,22,2,1,0.5,0.227,0.464,0.464,2,0,0.2268,0.4637,0.4637,-0.2369,-0.1636,自由基是破坏细胞的化合物，有助于引发[.]，加速衰老过程。
Dec 29 2023 18:57:32,405,23,2,1,0.5,0.231,0.213,0.868,2,0,0.2306,0.213,0.8677,-0.637,-0.6997,[.]不是靠规则来控制，而是靠规则后面的奖惩来控制。
Dec 29 2023 18:57:36,409,23,62,68,1.09,0.924,0.956,0.974,3,1,0.0764,0.0444,0.0263,0.0501,0.0051,水果和蔬菜可能会减缓[.]过程。
Dec 29 2023 19:03:32,419,23,36,78,2.16,0.356,0.086,0.582,5,1,0.6444,0.9138,0.4183,0.2261,0.2403,水果和[.]可能会减缓衰老过程。
Dec 29 2023 19:03:38,420,29,91,108,1.18,0.33,0.151,0.864,5,1,0.6701,0.8486,0.1362,0.5339,0.4305,富含[.]的食物，如蓝莓、草莓、菠菜和西兰花    富含抗氧化剂的食物，具有高ORAC（氧自由基吸收能力）水平。
Dec 29 2023 19:03:43,490,23,79,82,1.03,0.449,0.208,0.873,5,1,0.5514,0.7917,0.1274,0.424,0.2878,游戏不是靠[.]来控制，而是靠规则后面的奖惩来控制。
Dec 29 2023 19:03:46,491,23,81,84,1.03,0.477,0.193,0.87,5,1,0.5232,0.8067,0.1297,0.3935,0.2569,游戏不是靠规则来控制，而是靠规则后面的[.]来控制。
Dec 29 2023 19:03:48,492,23,83,85,1.02,0.501,0.185,0.869,5,1,0.4985,0.8146,0.1309,0.3676,0.2314,游戏不是靠规则来控制，而是靠规则后面的奖惩来[.]。
Dec 29 2023 19:04:07,605,23,77,84,1.08,0.523,0.185,0.869,3,1,0.4767,0.8147,0.131,0.3457,0.2101,P.A.R.A. 核心是「根据信息的可操作性程度，对信息进行[.]」。 P.A.R.A. 是一种组织信息的思路，但并不是某种具体的规范和教条。
Dec 29 2023 19:04:15,606,20,32,56,1.76,0.583,0.116,0.747,4,1,0.4173,0.8837,0.2532,0.1641,0.11,P.A.R.A. 核心是「根据信息的[.]程度，对信息进行聚焦或转移」。 P.A.R.A. 是一种组织信息的思路，但并不是某种具体的规范和教条。
Dec 29 2023 19:04:27,613,21,59,74,1.25,0.613,0.212,0.873,3,1,0.3873,0.788,0.1268,0.2605,0.134,只有把在材料上相互独立的知识构建为逻辑上[.]的知识大厦，才能大幅度降低我们的学习时间。   所以不要从零碎的材料中学习(就比如我们经常做的高考模拟卷)！先阅读材料上可以把这些知识整合起来的章节(比如：平抛运动)，然后才使用独立的问答来进行学习。（如：速度角和路程角的关系是什么？）
Dec 29 2023 19:04:54,616,21,60,75,1.26,0.628,0.205,0.872,3,1,0.3721,0.795,0.1279,0.2442,0.1221,对于激励，如果人们认为失败是由[.]引起的，他们就会失去希望，不再努力。 请记住，激发乐观主义的基本信念是：挫折或失败是由客观条件引起的，而我们可以改变这些条件，把工作做得更好。
Dec 29 2023 19:05:11,617,21,4,1,0.25,0.612,0.202,0.872,1,0,0.612,0.202,0.8716,-0.2596,-0.3852,对于激励，如果人们认为失败是由自身无法改变的缺陷引起的，他们就会失去希望，不再努力。 请记住，激发乐观主义的基本信念是： 挫折或失败是由[.]引起的，而我们可以改变这些条件，把工作做得更好。
Dec 29 2023 19:05:45,618,21,4,1,0.25,0.597,0.199,0.876,1,0,0.5968,0.1991,0.8765,-0.2796,-0.412,莱文森还对被批评者提供了一些情绪方面的建议。 首先，把[.]看成是改进工作的有用信息，而不是人身攻击。  其次，警惕自我辩护而不是承担责任的冲动。如果批评实在难以接受，可以要求暂停谈话，给自己留出一些时间进行消化，使情绪冷静下来。  最后，他建议人们把批评看成是与批评者进行合作、共同解决问题的机会，而不是采取敌对立场。 .
Dec 29 2023 19:06:13,619,21,4,1,0.25,0.582,0.197,0.881,1,0,0.5823,0.1965,0.8809,-0.2987,-0.437,莱文森还对被批评者提供了一些情绪方面的建议。 首先，把批评看成是[.]的有用信息，而不是人身攻击。  其次，警惕自我辩护而不是承担责任的冲动。如果批评实在难以接受，可以要求暂停谈话，给自己留出一些时间进行消化，使情绪冷静下来。  最后，他建议人们把批评看成是与批评者进行合作、共同解决问题的机会，而不是采取敌对立场。 .
Dec 29 2023 19:07:14,621,21,4,1,0.25,0.596,0.195,0.885,1,0,0.5961,0.1947,0.8852,-0.289,-0.4282,莱文森还对被批评者提供了一些情绪方面的建议。 首先，把批评看成是改进工作的有用信息，而不是人身攻击。  其次，警惕[.]而不是承担责任的冲动。如果批评实在难以接受，可以要求暂停谈话，给自己留出一些时间进行消化，使情绪冷静下来。  最后，他建议人们把批评看成是与批评者进行合作、共同解决问题的机会，而不是采取敌对立场。 .
Dec 29 2023 19:07:42,622,21,4,1,0.25,0.582,0.194,0.889,1,0,0.5823,0.194,0.8892,-0.3069,-0.4517,莱文森还对被批评者提供了一些情绪方面的建议。 首先，把批评看成是改进工作的有用信息，而不是人身攻击。  其次，警惕自我辩护而不是[.]的冲动。如果批评实在难以接受，可以要求暂停谈话，给自己留出一些时间进行消化，使情绪冷静下来。  最后，他建议人们把批评看成是与批评者进行合作、共同解决问题的机会，而不是采取敌对立场。 .
Dec 29 2023 19:08:01,623,21,4,1,0.25,0.569,0.194,0.893,1,0,0.569,0.1941,0.8931,-0.3241,-0.4738,莱文森还对被批评者提供了一些情绪方面的建议。 首先，把批评看成是改进工作的有用信息，而不是人身攻击。  其次，警惕自我辩护而不是承担责任的冲动。如果批评实在难以接受，可以要求暂停谈话，给自己留出一些时间进行消化，使情绪冷静下来。  最后，他建议人们把批评看成是与批评者进行[.]的机会，而不是采取敌对立场。 .
